id,date,tweet
1504327296437481474,2022-03-17 05:22:31+00:00,@LetsTalkMAC They’ll do the Ms. Marvel Civil War II arc but it’s about Kamala demanding Captain Marvel lay off NFTs. :p
1504268503825719297,2022-03-17 01:28:53+00:00,@LetsTalkMAC https://t.co/kBmgwQiw3W
1504267999921987590,2022-03-17 01:26:53+00:00,"@jackson271984 she just posted about metaverse, yeah"
1504267255214923776,2022-03-17 01:23:56+00:00,@LetsTalkMAC Goddamnit did she do it again
1504266882488098817,2022-03-17 01:22:27+00:00,Brie Larson continuing to sell herself for nft/metaverse bullcrap is overwhelmingly disappointing
1504200361841729546,2022-03-16 20:58:07+00:00,@LetsTalkMAC Oof
1504199628002054155,2022-03-16 20:55:12+00:00,Stories like this hit different when so much of the news cycle is people trying to eliminate queer people twitter.com/Newsarama/stat…
1504167347808055297,2022-03-16 18:46:56+00:00,"@fantastic_talk Oh yeah, that would make sense"
1504165600880386052,2022-03-16 18:39:59+00:00,@LetsTalkMAC She’s probably Julia Carpenter since she’s the second Madame Web. It seems like it’s going to be a team up movie between an older actress as Madame Web and a younger actress as Julia Carpenter. At least from what I’ve heard.
1504157993679659014,2022-03-16 18:09:46+00:00,Felicia maybe? Has she been cast on another Spider-man project that I'm forgetting about?
1504157423682174982,2022-03-16 18:07:30+00:00,"There's no way Sydney Sweeney is playing Gwen, right?"
1504144571047067662,2022-03-16 17:16:26+00:00,@zacwilson047 @dumitrelul @baarbaraluizaa @Robbie_Landis01 @laurence_burris @mistergeezy @AkkoGid12 @LetsTalkMAC @_Lexi517 @MyLifeAsJ @jiminbflo @test5geo1798 Im not gonna read this but I got a job offer right after you tagged me so thanks for that
1504113013779009538,2022-03-16 15:11:02+00:00,@AlligatorSky4 @LetsTalkMAC Don't get me wrong. I wish it was an ongoing. I don't think DC is ready for that
1504112594478673922,2022-03-16 15:09:22+00:00,@WorldOfTigra @LetsTalkMAC Ah my bad. I read “six-issue story arc” as them just mentioning the initial creative team for the first arc 😔
1504096926807040001,2022-03-16 14:07:06+00:00,"@AlligatorSky4 @LetsTalkMAC No, it's not an ongoing. It's a six issue. Miniseries"
1504088423191224321,2022-03-16 13:33:19+00:00,@WorldOfTigra @LetsTalkMAC They are giving Poison Ivy an ongoing… It was in the same press release.
1503861385511706625,2022-03-15 22:31:09+00:00,@LetsTalkMAC Sidenote tho America holding the lesbian flag can be something so personal :)
1503820383480385545,2022-03-15 19:48:13+00:00,"@LetsTalkMAC I mean--these characters are always gay, yes?"
1503814145027702786,2022-03-15 19:23:26+00:00,@LetsTalkMAC So good!
1503809852379963393,2022-03-15 19:06:22+00:00,@aloudernoise It's a variant for Thunderbolts #2 to celebrate pride
1503809151503265794,2022-03-15 19:03:35+00:00,@LetsTalkMAC Ooh! Where this one from?
1503782653975224322,2022-03-15 17:18:18+00:00,@OlhaAbanks https://t.co/XtOYstgS7c
1503781570624303104,2022-03-15 17:14:00+00:00,This is absolutely gorgeous https://t.co/Le5t2ryvJk
1503766203973705740,2022-03-15 16:12:56+00:00,@LetsTalkMAC say it louder!
1503756251615928320,2022-03-15 15:33:23+00:00,Her smile in this kinda reminds me of Aabria Iyengar https://t.co/W0ooaPkCEy
1503755751180972041,2022-03-15 15:31:24+00:00,"@LetsTalkMAC This is how I feel about all the people doing the victory dances over the DC pride One shots. You know what, you want me to believe you care, give poison ivy an ongoing.

This whole remembering characters exist right around pride month is getting a little old"
1503754621818396684,2022-03-15 15:26:54+00:00,@LetsTalkMAC Would make me love Kate even more.
1503754369136840718,2022-03-15 15:25:54+00:00,"@MarcQuill My money is on Rachel/Kate right now, yeah."
1503754184289624067,2022-03-15 15:25:10+00:00,@LetsTalkMAC I hope it’s Kate.
1503754097526284305,2022-03-15 15:24:49+00:00,@LetsTalkMAC Definitely not would be amazing though
1503753716985475082,2022-03-15 15:23:19+00:00,Maybe one of the characters coming out of the closet is Kate but I'm not holding my breath
1503752701208928259,2022-03-15 15:19:16+00:00,"It's kinda hilarious that MAC is now probably Marvel's most popular lesbian and they refuse to let her date a girl for more than 10 issues. She can have a girlfriend, y'all, I promise it's gonna be fine. https://t.co/fb8m9epeu8"
1503752556195033094,2022-03-15 15:18:42+00:00,@LetsTalkMAC Mhm they never will
1503752336333852676,2022-03-15 15:17:50+00:00,@LetsTalkMAC yes PLEASE.
1503752224551448586,2022-03-15 15:17:23+00:00,"By the way, the Young Avengers coming back is nice, but I'm kind of getting tired of these pride oneshots. Give ongoings. Celebrate us by giving us queer stories all year long"
1503751735826857991,2022-03-15 15:15:26+00:00,Are we placing bets? Cause I'd be down for a confirmation that Kate and Rachel have always been in love twitter.com/LetsTalkMAC/st…
1503750926980505603,2022-03-15 15:12:13+00:00,"""CHAMPIONS scribe Danny Lore revisits the legacy of two characters long left in the closet in a tale of love and redemption""
👀👀👀👀👀"
1503750275353485321,2022-03-15 15:09:38+00:00,@LetsTalkMAC I love them too but hate that America doesn’t have her wrist stars
1503750044394139657,2022-03-15 15:08:43+00:00,Love these covers twitter.com/Marvel/status/…
1503748088049119246,2022-03-15 15:00:57+00:00,Maybe they didn't want to steal Reed Richard's thunder? I feel like you can make both interesting and distinct enough that this shouldnt have to be a problem
1503747862513004555,2022-03-15 15:00:03+00:00,"It's like Marvel didn't trust that Kamala could be interesting enough for the audience with her embiggening which is silly because she is, and she has been for a decade. It's really puzzling"
1503747788710023179,2022-03-15 14:59:45+00:00,@LetsTalkMAC Green Lantern is trending and I'll give you three guesses why.
1503747189364989957,2022-03-15 14:57:22+00:00,"Like, the rest of the trailer looks great, love the style, but that in particular really threw me off"
1503747185644609546,2022-03-15 14:57:21+00:00,"I'm not gonna pretend I'm super invested in Kamala as a character, but what they did to her powers in the trailer feels very weird"
1503107948528218118,2022-03-13 20:37:15+00:00,"@posietoast yeah, it doesn't look like xochitl at all. they used an older actress/model with darker skin on her place, possibly to avoid the criticism they've gotten for the casting. it's very weird and unusual for a promotional material this close to the movie coming out"
1503092965065043970,2022-03-13 19:37:43+00:00,"@LetsTalkMAC wait, im a noob. what did they do? it def doesn’t really look like Xóchitl"
1502461202328440840,2022-03-12 01:47:19+00:00,"To clarify: It's not that she would've been perfect for the role, but that she was a possible option. Marvel has since proven that it doesn't really care about accuracy in terms of race/ethnicity, at least institutionally."
1502440340980174851,2022-03-12 00:24:25+00:00,"That was before we knew they were going teenager for the role. She was early 20ish at the time, so age appropriate"
1502440335808602112,2022-03-12 00:24:24+00:00,Adria Arjona was one of the first actresses I could see actually being cast as America in the MCU over 5 years ago and it's very weird to see her on another Marvel project
1502421422714544130,2022-03-11 23:09:15+00:00,This looks legit twitter.com/Marvel/status/…
1502342416006668291,2022-03-11 17:55:18+00:00,@LetsTalkMAC Are they still her parents? That whole recon and all.
1502340294620106756,2022-03-11 17:46:53+00:00,@dogunderwater Between Thunderbolts and Defenders we are truly being fed 🙏🏽🙏🏽🙏🏽
1502340010460299271,2022-03-11 17:45:45+00:00,@LetsTalkMAC i'm so hype for thiiiissssssss
1502339859532468226,2022-03-11 17:45:09+00:00,@garnet_but_rose Weird choice for sure
1502331717499162629,2022-03-11 17:12:48+00:00,@LetsTalkMAC her shirt…😟
1502330487007858691,2022-03-11 17:07:54+00:00,"Very, uh, telling what they did to America here twitter.com/Marvel/status/…"
1502288015733014531,2022-03-11 14:19:08+00:00,"@LetsTalkMAC Ewing cannot miss 

He just cant miss ever"
1502256962129514499,2022-03-11 12:15:45+00:00,"I checked the tweet announcing Defenders again and I swear every other tweet is some variant of ""I'm so glad Ewing writing ____ again"". He has to be a top 3 writer for the marvel fandom right now, right? Does anybody not like him?"
1502161415573950465,2022-03-11 05:56:04+00:00,@LetsTalkMAC Oh
1502086616692756480,2022-03-11 00:58:51+00:00,@LetsTalkMAC another win for america fans
1502075067634704385,2022-03-11 00:12:57+00:00,@McKelvie I tried Jorts once and it denied me. You can't trust anything these days.
1502074730693767168,2022-03-11 00:11:37+00:00,"Since this is very much cosmic to the extreme, I fully expect America's power to be back to normal btw. Maybe a little bit of a her original backstory too, but I won't push my luck"
1502074470206427156,2022-03-11 00:10:35+00:00,"hang on, wait a minute. America's in a Ewing book again.

Is  Lisa coming back a legit possibility now??????????"
1502063604299968557,2022-03-10 23:27:24+00:00,"I say this all the time because it's my favorite book that she's every been in but now more than ever, please go read Ultimates and Ultimates 2 by Al Ewing. You won't regret it."
1502063601837821955,2022-03-10 23:27:24+00:00,"I can't get over how awesome this is.
Ewing writing America again
America back at being a cosmic hero
America and Adam back together
America and Loki back together
America and Tigra together for the first time

There's not much more we could've asked for twitter.com/Marvel/status/…"
1502050690876813332,2022-03-10 22:36:06+00:00,@LetsTalkMAC @WorldOfTigra In Moon Knight
1502045436210823173,2022-03-10 22:15:13+00:00,"I'll send 50 bucks to Ewing right now if MAC calls Loki ""mom"" on panel"
1502045146220830730,2022-03-10 22:14:04+00:00,Also!!! America and Loki together again!!!! One of her best dynamics is back!!!! Why everything in this book is so exciting!!!!!!
1502044074563588096,2022-03-10 22:09:48+00:00,"I don't love the same costume again, but I'm loving America's look in this. The gloves are a nice touch. https://t.co/lnlo8o0ndo"
1502043779406209029,2022-03-10 22:08:38+00:00,Defenders feels very much like a spiritual successor to Ultimates ngl
1502042871767179266,2022-03-10 22:05:01+00:00,@WorldOfTigra This is so exciting ahfkka I cant wait to see them together
1502042585245921283,2022-03-10 22:03:53+00:00,lol twitter.com/LetsTalkMAC/st…
1502041414338813957,2022-03-10 21:59:14+00:00,"Seriously tho, I love that shes back at being cosmic, I just wonder what could happen between thunderbolts and defenders that  could lead to this, if anything"
1502040368111570947,2022-03-10 21:55:04+00:00,"@LetsTalkMAC wait is this real? That's a new team? and we're getting Tigra and America on a team together?

No take backs?

omg https://t.co/6gRHndivvp"
1502039965957427202,2022-03-10 21:53:29+00:00,@LetsTalkMAC America canon divorce child?
1502039896541827072,2022-03-10 21:53:12+00:00,RIP America Chavez street level hero era (2021 - 2022)
1502039891688914946,2022-03-10 21:53:11+00:00,"@LetsTalkMAC First Thunderbolts and now Defenders,, in this essay I will explain how America Chavez cant be paid to be an Avenger bc her resume is just sooo vast and-"
1502039423155847176,2022-03-10 21:51:19+00:00,@LetsTalkMAC We really eating recently with her MCU debut and 2 new titles with her on the roster 🤌🏻
1502039220906610689,2022-03-10 21:50:31+00:00,I love America Chavez and her two parents https://t.co/yeVkQUXDq3
1502036215582937092,2022-03-10 21:38:34+00:00,@LetsTalkMAC @WorldOfTigra I sent it to her too!!!
1502034409578536962,2022-03-10 21:31:24+00:00,@LetsTalkMAC Heres hoping its gay on her part n good
1502033947873755146,2022-03-10 21:29:34+00:00,@LetsTalkMAC 👀
1502033915518803972,2022-03-10 21:29:26+00:00,@LetsTalkMAC We knew our girl had it in her !! Now the world finally believes us
1502033822631792642,2022-03-10 21:29:04+00:00,"When I told yall being in the MCU was the best thing that could happen to comics MAC, this is what I meant"
1502033598215557122,2022-03-10 21:28:10+00:00,WHERE IS @WorldOfTigra
1502033330644074507,2022-03-10 21:27:07+00:00,@LetsTalkMAC Comic or art?
1502033097306558470,2022-03-10 21:26:11+00:00,EWING AMERICS EWING AMERICA EWING AMERICA
1502032679818178563,2022-03-10 21:24:31+00:00,WHAT twitter.com/Marvel/status/…
1501312737242136576,2022-03-08 21:43:44+00:00,Where's my A-Force ongoing twitter.com/Marvel/status/…
1500668905563426817,2022-03-07 03:05:22+00:00,@LetsTalkMAC Jennifer Walters Obvi
1500667085051023361,2022-03-07 02:58:08+00:00,@PlasticManTalk Good answer
1500666562294001672,2022-03-07 02:56:04+00:00,@LetsTalkMAC Clearly it’s Gwen Stacy
1500666337714229250,2022-03-07 02:55:10+00:00,I assume theres an easy answer here but maybe not?? https://t.co/9naXRRDFdS
1499150085833347072,2022-03-02 22:30:07+00:00,"Ive talked about this before, but it's noteworhty that America was never included in projects like this. That doesnt mean that she wasn't coded as Black in the comics before, she was. But I think it speaks to Marvel's unwillingness to recognize her as such
twitter.com/Marvel/status/…"
1498845725874135054,2022-03-02 02:20:42+00:00,@LetsTalkMAC Future Fight pretty cool for keeping her skin dark https://t.co/4WRqYmeQ0x
1498844720994426883,2022-03-02 02:16:43+00:00,"America (2017) issue 1, btw https://t.co/55zH55Up37"
1498844062908129280,2022-03-02 02:14:06+00:00,"Compare it to my pfp too. It's one if the lightest versions of America we've had and can you see how Strike Force is so much closer to it? That is the issue. Black or not, America always had dark brown skin. It hurts not seeing that part of her represented."
1498842885340512264,2022-03-02 02:09:25+00:00,So JerWhit was tweeting about Strike Force earlier and he posted this artwork of America and it turns out it's a great way of showing what colorism looks like when you compare it to the official funko pop that just came out. https://t.co/oTYbSqizbg
1498820073770913792,2022-03-02 00:38:46+00:00,@LetsTalkMAC Oh yea its ...
1498817883434061826,2022-03-02 00:30:04+00:00,@HkAuthor twitter.com/LetsTalkMAC/st…
1498814742110089218,2022-03-02 00:17:35+00:00,@LetsTalkMAC ?
1498771857390063619,2022-03-01 21:27:11+00:00,"this is just so disappointing, man. fuck colorism forever."
1498771344850305031,2022-03-01 21:25:09+00:00,"She's almost the exact same shade as all the White characters, this is EMBARRASSING. twitter.com/Marvel/status/…"
1498771319449657346,2022-03-01 21:25:03+00:00,@LetsTalkMAC What the actual fuck is this ? Like excuse me I won’t have it
1498771053354627072,2022-03-01 21:23:59+00:00,She doesn't even have a HINT of Brown jfc
1498770924723650569,2022-03-01 21:23:28+00:00,twitter.com/funkomarvelnew… https://t.co/NkGtxf7lBF
1498753655033536513,2022-03-01 20:14:51+00:00,UM @LetsTalkMAC twitter.com/funkomarvelnew…
1498729023245066247,2022-03-01 18:36:58+00:00,@LetsTalkMAC Hmm.. I see. I just don't see them letting her go after this film and the success of WV
1498721263774228481,2022-03-01 18:06:08+00:00,"@Alex_Chatman Not 100%, but I think it makes the leaks very unlikely to be accurate. 7 years is a big commitment by Marvel and the leaks are, uh, unfavorable to Wanda to say the least"
1498720166208843778,2022-03-01 18:01:47+00:00,@LetsTalkMAC You saying that this news debunks any rumored leaks?
1498396334361038850,2022-02-28 20:34:59+00:00,😔 twitter.com/HeroesInColor0…
1498363813946609675,2022-02-28 18:25:46+00:00,"Receipts. Not technically on the mono ladder, I was just messing around in AG but this was hilarious replay.pokemonshowdown.com/anythinggoes-3…"
1498361807492292613,2022-02-28 18:17:47+00:00,"(This is 87% a joke, but I do wish I still had videos of my SD Adamant Meganium taking souls in lower tiers)"
1498361802572374021,2022-02-28 18:17:46+00:00,"""But it sucks competitively!"" Okay, just admit you're bad and leave"
1498361787972001801,2022-02-28 18:17:43+00:00,Chikorita haters hate love and fun
1498357820735070212,2022-02-28 18:01:57+00:00,"Yes, I've played competitive monotype on showdown with mono-grass teams what about it"
1498357815701905411,2022-02-28 18:01:56+00:00,Everyone else is wrong https://t.co/0PgMrMBfn0
1498009419182923785,2022-02-27 18:57:31+00:00,cool twitter.com/thebatfilm/sta… https://t.co/n5TKB8mk48
1497949763043565574,2022-02-27 15:00:28+00:00,@LetsTalkMAC I love that this is he first critical post I’ve seen about the announcement
1497946410754314244,2022-02-27 14:47:09+00:00,Happy Gen 9 day for America Chavez only twitter.com/LetsTalkMAC/st…
1497946035611742213,2022-02-27 14:45:40+00:00,Gringos can't come up with good Spanish inspired names to save their lives lmao twitter.com/SerebiiNet/sta…
1497941414755373060,2022-02-27 14:27:18+00:00,@LetsTalkMAC So apprantley they trademarked Fire crocodile before the presents 👀
1497941223490871297,2022-02-27 14:26:32+00:00,"@TenguRey it always takes me a hot second to get used to the new designs, but I dig them. I'm betting the fire starter becomes some type of snake because of the chinese calendar theory"
1497939746596614155,2022-02-27 14:20:40+00:00,what's that region supposed to be? i'm seeing people say brazil but i'm not sure if I agree
1497939111340036102,2022-02-27 14:18:09+00:00,what are those new starters asofjoasgfsa
1497772593448951818,2022-02-27 03:16:28+00:00,Ok maybe Batman has rights twitter.com/pattinsonphoto…
1497759332838031362,2022-02-27 02:23:46+00:00,@LetsTalkMAC Have they explained any of that at all? Like was her grandmother just a fever dream? Does she no longer have any connection to the Demiurge?
1497747413846704133,2022-02-27 01:36:24+00:00,"@LetsTalkMAC Eh, dependent on version, she's not too off. https://t.co/5n3EjigrCh"
1497710681243717641,2022-02-26 23:10:27+00:00,"@LetsTalkMAC I can't really say much on it. I've only really seen two MCU films, and they're from Phase 2."
1497708888740802562,2022-02-26 23:03:19+00:00,the one thing I'll say about Eternals is that I think it's very good? but it would've been 10x better as a 10 episodes Disney+ series.
1497695275636432898,2022-02-26 22:09:14+00:00,"Though it is possible that I'm biased because of my undying love for Black Widow and because I really dig Shang Chi and Eternals, which I guess many people were lukewarm on at best"
1497695272054448129,2022-02-26 22:09:13+00:00,"Just including the first 4 movies because that's where we're at in phase 4, I think only phase 3 can sort of compete? Civil War, Strange, Guardians 2, Homecoming. I feel like most people would still take phase 4 tho."
1497645232086994944,2022-02-26 18:50:22+00:00,@LetsTalkMAC Xochitl will look closer if they give her curly hair. Something Marvel will probably fix in her future appearances. We saw how looks of Marvel characters changed over years. Now everyone is comic accurate.
1497644913215029251,2022-02-26 18:49:06+00:00,@LetsTalkMAC Captain Carter is cool. We need a women kicking Nazi ass in 2022
1497644690765533197,2022-02-26 18:48:13+00:00,@LetsTalkMAC Phase 4 was the most diverse (in terms of tones).
1497638817469288451,2022-02-26 18:24:53+00:00,"One thing that I'll say the retcon is def better is erasing Fuertonas. Not just because of the name, but because it was a messy idea in the first place. Inherently binary and feeding to the idea that women are inherently purer which is very early 2010s radfem/white feminism bs"
1497637455104729091,2022-02-26 18:19:28+00:00,"I think there's a big difference, however, between ""her mothers were heroes to sacrificed themselves to save their world and inspired her in the process"" and ""her mothers were shot by some guy in front of her"". That's what I still cant get over."
1497637451531173888,2022-02-26 18:19:27+00:00,"Like, there's not that much practical difference between ""was raised in a isolated dimension where the magic of the demiurge gave her powers"" and ""was taken by her mothers to an isolated facility where she was exposed to dimensional energy that gave her powers"""
1497635712329527299,2022-02-26 18:12:33+00:00,"I feel like I'm getting more used to it now. There are still parts of it I'm not a fan at all, but it's not like there's much we can do one way or another. I just hope we get a better explanation regarding the events of America (2017)"
1497635708105863177,2022-02-26 18:12:32+00:00,Almost every comment on that tweet is about how much they hate the retcon. Yikes.
1497634719562874881,2022-02-26 18:08:36+00:00,Still weird seeing the retcon origin out there in the world twitter.com/Marvel/status/…
1497615997360123906,2022-02-26 16:54:12+00:00,@LetsTalkMAC i like that there's FINALLY  some variety. not only there's no longer just ONE storyline but also there's such a fresh feel to it since there's no longer only white male leads.
1497609658697232386,2022-02-26 16:29:01+00:00,is it a hot take to say that MCU phase 4 has had the best start of any MCU phase so far? I don't think it is.
1496990621126516736,2022-02-24 23:29:11+00:00,"ngl, Chip on Batman is a very big L for us good Bat dislikers folk"
1496883458517659648,2022-02-24 16:23:21+00:00,@LetsTalkMAC Never thought I'd read sentence like this.
1496883078777778179,2022-02-24 16:21:51+00:00,@LetsTalkMAC @TenguRey It’s the only thing he’s right on
1496882688535506946,2022-02-24 16:20:18+00:00,@TenguRey I'm canceling you in the name of White chocolate
1496849722350264322,2022-02-24 14:09:18+00:00,"@LetsTalkMAC I’ve found that most books don’t grab you right away. If they do, it’s rare that they can keep that pace for an extended period of time. Clay is extremely adept of building a layered arc, and I’m super glad to have him on this book! Welcome aboard, enjoy the ride!"
1496610135925526530,2022-02-23 22:17:16+00:00,@LetsTalkMAC Yes pls!!!
1496608483243872273,2022-02-23 22:10:42+00:00,"Villains for Hire #1 didn't really grab me, but #2 was great. Can't wait to see how this leads to Thunderbolts"
1496596337823043584,2022-02-23 21:22:27+00:00,"@LetsTalkMAC I’m holding out for a 20th anniversary special, cmon 2030!"
1496596089494982661,2022-02-23 21:21:27+00:00,@AcademyLets Avengers Academy enjoyers are cursed for eternity. Marvel hates us
1496529674226356224,2022-02-23 16:57:33+00:00,"I just realized this is actually a pretty thorough list of all the main artists that worked on America do far, as well as a good study on the evolution of her appearance throughout the decade. A happy accident"
1496529671156297731,2022-02-23 16:57:32+00:00,@LetsTalkMAC ye
1496528739764682753,2022-02-23 16:53:50+00:00,Should I update this thread or not twitter.com/LetsTalkMAC/st…
1496503082833920005,2022-02-23 15:11:53+00:00,@WorldOfTigra @PlasticManTalk That's absolutely fair. I completely forgot that was his doing
1496500686305038341,2022-02-23 15:02:21+00:00,"@PlasticManTalk @LetsTalkMAC I re thought the second part of my tweet, suffice to say that Taylor will do bad things to Batman, and that does not endear him to most DC fans.

In his work Batman is not invincible and always right, and Bat fans don't tend to handle that well"
1496499385500418055,2022-02-23 14:57:11+00:00,"@PlasticManTalk @LetsTalkMAC My metric is easy

King wrote heroes in crisis. He signed off on a cover of Ivy's corpse posed like a Playboy spread.

I'll NEVER touch anything he writes.

Whatever his faults, Taylor has always treated ivy with respect. That's all I need"
1496466077181784068,2022-02-23 12:44:50+00:00,@LetsTalkMAC *falter
1496466052682858501,2022-02-23 12:44:44+00:00,"@LetsTalkMAC The man loves to put in crowd-pleasing moments, but those are usually only available in Elseworlds. It seems in main universe stories that’s really where stuff begins to after"
1496464430103777283,2022-02-23 12:38:17+00:00,"@LetsTalkMAC I mixed them up in my head but i sometimes clear it by thinking
 ""Taylor=action/cosmic""
""King= fucked up philosophical/existencial reading"""
1496463332773175304,2022-02-23 12:33:56+00:00,"@PlasticManTalk That's what I've noticed too. I havent followed Taylor very closely but I kinda liked his stuff? His X-men Red was pretty cool. Maybe he had a drop in quality after that, which happens, I guess, but I remember when people Loved his work"
1496462741917343744,2022-02-23 12:31:35+00:00,@LetsTalkMAC Plus they’re both bald dudes
1496462679309000704,2022-02-23 12:31:20+00:00,"@LetsTalkMAC It’s funny because my Twitter moots have really swapped on who gets those reactions. Nowadays it’s Taylor with the ‘oh no’s’ because folks think his writing is bland and performative, while King gets the ‘heck yeah’ because he’s doing interesting and generally well written stuff"
1496462650376605703,2022-02-23 12:31:13+00:00,"@PlasticManTalk Yeah, that doesn't help matters"
1496462321018888193,2022-02-23 12:29:54+00:00,@LetsTalkMAC What’s funny is that one is writing SuperGIRL and one SuperMAN
1496461936153792517,2022-02-23 12:28:23+00:00,My favorite metric for differentiating the two is that lately when one of their books is announced the fandom reaction is either 'oh no' or 'fuck yes'
1496461170768846850,2022-02-23 12:25:20+00:00,I'm *pretty sure* the latest Supergirl was written by one of them. That's as far as I go.
1496460211443351559,2022-02-23 12:21:31+00:00,"You see, people joke, but at this point I no longer have any idea if a book is written by Tom King or Tom Taylor and I will mix them up frequently"
1495935209170210822,2022-02-22 01:35:21+00:00,youtu.be/ws8jQc4PBy4 your hype has competition @LetsTalkMAC
1495901392438976517,2022-02-21 23:20:59+00:00,@LetsTalkMAC https://t.co/Pv3ixAqwK6
1495901211064774657,2022-02-21 23:20:15+00:00,"This kind of ""criticism"" is nothing but weaponizing activism buzzwords to justify weak ass fandom takes. it leads nowhere"
1495900401706622982,2022-02-21 23:17:02+00:00,Not to rehash week-old fandom wank but it just hit me. Gwenverse and Captain Carter are two of five (5) female led comics in Marvel's May solicits (not including SW). Five out of ~60. And the issue to you is Gwen and Peggy Carter getting solo books. Cool. twitter.com/LetsTalkMAC/st…
1495280576965849093,2022-02-20 06:14:05+00:00,@LetsTalkMAC Angel is AMAZING!! He’s my all time favorite vamp.
1495224995903160324,2022-02-20 02:33:13+00:00,"@LetsTalkMAC It's a thing

twitter.com/briannawu/stat…"
1495214871117500419,2022-02-20 01:52:59+00:00,Trying to be nuanced on twitter dot com is the most sisyphean task I've ever done but I cannot stop it
1495214308007063553,2022-02-20 01:50:45+00:00,"When it comes to Xochitl specifically, it was just a mistake by Marvel, there's nothing else to be said here. She's not white, but her skin is light, and MAC never had light skin. That's just colorism again. That doesn't mean we'll attack her, tho, she's still a child."
1495214305842765833,2022-02-20 01:50:44+00:00,"I will always defend the interpretation that America is Afro-Latina because in many books she is, that is indisputable. But the same can be said for the interpretation that she's native. And I think that's where the friction in the fandom comes from. They're both right."
1495214303649095682,2022-02-20 01:50:44+00:00,"The thing is when Marvel was presented with a choice, they were NEVER going to make her canonically Black, because it is more profitable for them if she isn't, because she sells better if she isn't, she's more accepted if she isn't. Because colorism exists."
1495214301367386120,2022-02-20 01:50:43+00:00,"Because it's complicated, right? What takes precedence? Her original book where she's coded more as mestiza or native, or books like Ultimates where she's clearly drawn as a Black woman?"
1495214299169669128,2022-02-20 01:50:43+00:00,"The issue is nuanced, though. Like I've tried to explained before, while America has been coded as Black in the comics many times, there's also been many stories in which she isn't, and *there* to me is where the issue comes in."
1495214296866988040,2022-02-20 01:50:42+00:00,"I made a thread the other day explaining why she isn't necessarily Puerto Rican, and I maintain that, she isn't, but as I've explained over and over again, nationality and race aren't the same and one thing doesn't change the other. The reading that MAC is afro-latina is valid."
1495210153020465152,2022-02-20 01:34:14+00:00,"This is a very good and informative thread. I feel like many people think I don't agree with this because I defend Xochitl as a person, and I try to be neutral and explain things without taking sides, but I'll say this: the casting is, at the very least, unquestionably colorist. twitter.com/sk8terboypercy…"
1495160418209304576,2022-02-19 22:16:37+00:00,"@stokes_kal I'm sad we weren't given a sixth season, but the ending was perfect for what the show always wanted to say"
1495160109995114496,2022-02-19 22:15:23+00:00,and yes I know i have a type in my favorite characters but hear me out: i don't care
1495159966512132096,2022-02-19 22:14:49+00:00,"Kevin brought this back to my tl and this might be my most controversial take yet on this account but people with taste stan Angel. idc how you feel about Spike, but Angel is a fascinating and very underrated character twitter.com/kevinwada/stat…"
1494851820883255298,2022-02-19 01:50:21+00:00,"no thoughts, just Ultimates!America introduction captions https://t.co/LRdsoQ10RB"
1494835800215011336,2022-02-19 00:46:42+00:00,"@LetsTalkMAC I was a coward lol. Even though this is, unquestionably, a Let’s Talk account"
1494822913026973698,2022-02-18 23:55:29+00:00,twitter would've been about 600% more tolerable if you had to be 21yo to make an account
1494822597002817538,2022-02-18 23:54:14+00:00,save me from children in fandom
1494793860844699650,2022-02-18 22:00:03+00:00,@LetsTalkMAC Did they not have the electras women with out fear 😡
1494783433154957329,2022-02-18 21:18:36+00:00,"@LetsTalkMAC Offical countdown by Capcom for a mystery announcement, the music group for street fighter projects liked and commented on it, and Jeff Grubb said he was told by his sources 6 being revealed on Monday."
1494782806009987074,2022-02-18 21:16:07+00:00,@TenguRey 👀👀👀👀👀👀 gimme
1494778131865088004,2022-02-18 20:57:32+00:00,@LetsTalkMAC The dude asked me to share it and I did because I was a kid who thought he was great 😭
1494777593417158660,2022-02-18 20:55:24+00:00,@PlasticManTalk Lmao I remember that day like it was yesterday twitter.com/LetsTalkMAC/st…
1494776164669403140,2022-02-18 20:49:43+00:00,"@LetsTalkMAC I remember something that hurt, too, was that C*rl Sh*niyama tried to have a rule list, lmao, which made a lot of people mad lol. Even worse given that he didn’t even have an LT account anymore by that point"
1494774616220475392,2022-02-18 20:43:34+00:00,"@PlasticManTalk I'm the opinion that GCs are almost always a bad idea unless it's strictly between friends. But yeah not having any actual supervision hurt the community imo, but it was also impossible for that to exist in the first place. We just relied on people not being awful and, well..."
1494772486541565963,2022-02-18 20:35:06+00:00,"@LetsTalkMAC There was also a thing where some made folks uncomfy, and a few in a gc told new ones to stay away from them, and it turned into this weird controversy thing. And I specifically remember how one Toxin account was like manipulating and lying to other people and it was WEIRD"
1494771887938887687,2022-02-18 20:32:44+00:00,@PlasticManTalk @LetsTalkHnyBdgr @LetsTalkMock @LetsTalkMAC https://t.co/wE3yybH5Eu
1494769390428033030,2022-02-18 20:22:48+00:00,@LetsTalkHnyBdgr @LetsTalkMock @LetsTalkMAC https://t.co/NZqOVUkefn
1494768610216132611,2022-02-18 20:19:42+00:00,"@LetsTalkMAC For me the big one was this idea anyone could just talk to you how they want since your a LT account but if you said anything you'd be consider in the wrong. I use get a ton of fucked up messages from folks and when I response they would say "" oh so that's you repersent LTs"""
